title,distance,@id,@type,id_x,relation,address.district.@id,address.area.@id,address.locality,address.postal-code,address.street-address,location.latitude,location.longitude,organization.organization-desc,organization.accesibility,organization.schedule,organization.services,organization.organization-name,mercator1,key,id_y,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude,mercator2,google_maps_url
Instalación Deportiva Municipal Básica Electra,2777.871335624798,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4557740-instalacion-deportiva-municipal-basica-electra.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4557740,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=200b97fcc9ae1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Simancas,MADRID,28037,CALLE CRONOS 65,40.44127421398117,-3.6189277132249833,"  Metro: Torre AriasBus: 28 , 77, 105 , 140 , 153",0,,1 Pista de baloncesto 1 Pista polideportiva 2 Pistas de chito 1 Tenis de mesa,Instalación Deportiva Municipal Básica Electra,POINT (4501902.052531528 -403125.3217661338),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.44127421398117,-3.6189277132249833/40.429706,-3.640994/@40.44127421398117,-3.6189277132249833,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6189277132249833!2d40.44127421398117!1m0!3e2"
Instalación Deportiva Municipal Básica Enrique Tierno Galván,698.3058047306894,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6206528-instalacion-deportiva-municipal-basica-enrique-tierno-galvan.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,6206528,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b138d840e4623310VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Distrito,,MADRID,,PARQUE ENRIQUE TIERNO GALVAN ,40.39487669248672,-3.6861262352346653,"  Bus: 62 , 88 , 148",0,,Circuito de Footing,Instalación Deportiva Municipal Básica Enrique Tierno Galván,POINT (4496737.104064696 -410621.0531950853),0,126,Juan Martín,0,118,Calle Juan Martín el Empecinado nº 16,1,0,24,6,17,0,Point,"[-3.6882407, 40.400781]",40.400781,-3.6882407,POINT (4497394.368570562 -410856.9225789598),"https://www.google.com/maps/dir/40.39487669248672,-3.6861262352346653/40.400781,-3.6882407/@40.39487669248672,-3.6861262352346653,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6861262352346653!2d40.39487669248672!1m0!3e2"
Instalación Deportiva Municipal Básica Eros,478.1000343920874,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4629031-instalacion-deportiva-municipal-basica-eros.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4629031,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcceaba3b9194110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Arganzuela,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Arganzuela/Barrio/Legazpi,MADRID,28045,CALLE EROS 6,40.39352590492843,-3.6801309337036407,"  Metro: Méndez ÁlvaroBus: 8 , 102 , 113 , 148 , 152Renfe: Méndez Álvaro",0,,1 Pista de Baloncesto,Instalación Deportiva Municipal Básica Eros,POINT (4496586.735081538 -409952.2779776807),0,188,Méndez Álvaro,2,180,Calle Retama nº 5,1,0,24,8,14,0,Point,"[-3.6758888, 40.3941388]",40.3941388,-3.6758888,POINT (4496654.962248815 -409479.0711555289),"https://www.google.com/maps/dir/40.39352590492843,-3.6801309337036407/40.3941388,-3.6758888/@40.39352590492843,-3.6801309337036407,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6801309337036407!2d40.39352590492843!1m0!3e2"
Instalación Deportiva Municipal Básica Esfinge,3842.745190488018,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4557463-instalacion-deportiva-municipal-basica-esfinge.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4557463,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e23950eb4ae1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Canillejas,MADRID,28022,CALLE ESFINGE 60 c/v Circe,40.44229135833031,-3.608914308760063,"  Metro: Torre AriasBus: 28 , 48 , 140 , 153",0,,1 Pista de baloncesto1 Pista de fútbol sala14 Pistas de petanca8 Pistas de chito,Instalación Deportiva Municipal Básica Esfinge,POINT (4502015.280522538 -402008.4136430008),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.44229135833031,-3.608914308760063/40.429706,-3.640994/@40.44229135833031,-3.608914308760063,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.608914308760063!2d40.44229135833031!1m0!3e2"
Instalación Deportiva Municipal Básica Esperanza I - Club Virgen de la Esperanza,1953.0580809524895,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4540393-instalacion-deportiva-municipal-basica-esperanza-i-club-virgen-esperanza.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4540393,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=414fdc7deb551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza/Barrio/Canillas,MADRID,28043,CALLE SILVANO 65,40.45993986921884,-3.642319354553547,"  Metro: EsperanzaBus: 120 , 122.",0,,1 Campo de fútbol (de césped artificial con 2 marcajes de F7.1 Campo de fútbol 5 (de césped artificial).,Instalación Deportiva Municipal Básica Esperanza I - Club Virgen de la Esperanza,POINT (4503979.903767909 -405734.5039479662),0,238,Carlota O’Neill,0,230,Calle Carlota O'Neill nº 32,1,0,24,1,22,0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144,POINT (4502172.693570442 -406475.0626355441),"https://www.google.com/maps/dir/40.45993986921884,-3.642319354553547/40.44370542379883,-3.648958444298144/@40.45993986921884,-3.642319354553547,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.642319354553547!2d40.45993986921884!1m0!3e2"
Instalación Deportiva Municipal Básica Esperanza II,1832.2749125404484,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5718683-instalacion-deportiva-municipal-basica-esperanza-ii.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,5718683,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b665f7513a629210VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza/Barrio/Canillas,MADRID,28043,CALLE SILVANO 61,40.459082202600115,-3.643098932325283,"  Metro: EsperanzaBus: 120 , 122.",0,,1 Pista polideportiva,Instalación Deportiva Municipal Básica Esperanza II,POINT (4503884.428756642 -405821.4618342509),0,238,Carlota O’Neill,0,230,Calle Carlota O'Neill nº 32,1,0,24,1,22,0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144,POINT (4502172.693570442 -406475.0626355441),"https://www.google.com/maps/dir/40.459082202600115,-3.643098932325283/40.44370542379883,-3.648958444298144/@40.459082202600115,-3.643098932325283,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.643098932325283!2d40.459082202600115!1m0!3e2"
Instalación Deportiva Municipal Básica Estanque de las Tormentas,6016.7692514472365,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4528794-instalacion-deportiva-municipal-basica-estanque-tormentas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4528794,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e33d50aa44301110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moncloa-Aravaca,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moncloa-Aravaca/Barrio/Aravaca,MADRID,28023,CALLE ARROYO DE POZUELO S/N,40.45211512813871,-3.7832937390386396,"  Bus: 160 , 161 , I.",0,,1 Campo de fútbol 7.2 Pistas de fútbol sala.,Instalación Deportiva Municipal Básica Estanque de las Tormentas,POINT (4503108.85757528 -421460.711282138),0,269,Facultad Derecho,0,261,Avenida Complutense nº 23,1,0,24,5,18,0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937,POINT (4502994.74083288 -415445.024322674),"https://www.google.com/maps/dir/40.45211512813871,-3.7832937390386396/40.45109,-3.72937/@40.45211512813871,-3.7832937390386396,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7832937390386396!2d40.45211512813871!1m0!3e2"
Instalación Deportiva Municipal Básica Estefanita,5138.737631738081,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5695803-instalacion-deportiva-municipal-basica-estefanita.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje,5695803,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc6a9ca899ab8210VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde/Barrio/Butarque,MADRID,28021,CALLE ESTEFANITA 7 Detrás del CEIP El Greco,40.345660999492566,-3.6752185536053323,"  Bus: 85 , 713.",0,,1 Pista de patinaje.,Instalación Deportiva Municipal Básica Estefanita,POINT (4491258.438181549 -409404.3058805856),0,243,Embajadores 191,0,235,Calle Sodio nº 1B,1,0,24,6,15,0,Point,"[-3.6903589643353483, 40.389258643579105]",40.389258643579105,-3.6903589643353483,POINT (4496111.70572105 -411093.2163689994),"https://www.google.com/maps/dir/40.345660999492566,-3.6752185536053323/40.389258643579105,-3.6903589643353483/@40.345660999492566,-3.6752185536053323,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6752185536053323!2d40.345660999492566!1m0!3e2"
Instalación Deportiva Municipal Básica Estíbaliz,2873.068153550014,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4542884-instalacion-deportiva-municipal-basica-estibaliz.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/Frontones,4542884,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7faee49123f61110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza/Barrio/PinarRey,MADRID,28043,CALLE ESTIBALIZ 30,40.469514561623285,-3.6490195041524114,"  Metro: Pinar del ReyBus: 9 , 72 , 87 , 120 , 125.",0,,1 Frontón corto,Instalación Deportiva Municipal Básica Estíbaliz,POINT (4505045.753650874 -406481.8735954466),0,238,Carlota O’Neill,0,230,Calle Carlota O'Neill nº 32,1,0,24,1,22,0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144,POINT (4502172.693570442 -406475.0626355441),"https://www.google.com/maps/dir/40.469514561623285,-3.6490195041524114/40.44370542379883,-3.648958444298144/@40.469514561623285,-3.6490195041524114,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6490195041524114!2d40.469514561623285!1m0!3e2"
Instalación Deportiva Municipal Básica Euterpe,5863.059075753831,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4557842-instalacion-deportiva-municipal-basica-euterpe.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4557842,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5e475944bae1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Rejas,MADRID,28022,CALLE EUTERPE 1,40.44749880003797,-3.5915203945028886,  Bus: 77,0,,1 Campo de Fútbol (césped artificial),Instalación Deportiva Municipal Básica Euterpe,POINT (4502594.97028177 -400068.3031304347),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.44749880003797,-3.5915203945028886/40.429706,-3.640994/@40.44749880003797,-3.5915203945028886,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.5915203945028886!2d40.44749880003797!1m0!3e2"
Instalación Deportiva Municipal Básica Eva Duarte,370.51642289057304,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/36401-instalacion-deportiva-municipal-basica-eva-duarte.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,36401,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=015e0a47f441f010VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Salamanca,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Salamanca/Barrio/Guindalera,MADRID,28028,CALLE DOCTOR GOMEZ ULLA 9,40.42997423940213,-3.667961859746943,"  Metro: Manuel Becerra , Ventas.Bus: 1 , 12 , 21 , 38 , 43 , 53 , 56 , 74 , 106 , 110 , 143 , 146 , 156 , 210 , C",0,,2 Pistas de bolos y petanca 1 Pista de chito 2 Pistas de pádel 3 Pistas de polideportivas 2 Tenis de mesa,Instalación Deportiva Municipal Básica Eva Duarte,POINT (4500644.145115413 -408594.8329665313),0,171,Ortega y Gasset 87,2,145,Calle Ortega y Gasset nº 87,1,0,24,16,7,0,Point,"[-3.6712823, 40.429887]",40.429887,-3.6712823,POINT (4500634.433669591 -408965.2220963012),"https://www.google.com/maps/dir/40.42997423940213,-3.667961859746943/40.429887,-3.6712823/@40.42997423940213,-3.667961859746943,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.667961859746943!2d40.42997423940213!1m0!3e2"
Instalación Deportiva Municipal Básica Evangelios-Almendrales,635.2492724211705,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4556684-instalacion-deportiva-municipal-basica-evangelios-almendrales.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4556684,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=362bfcab645e1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/Almendrales,MADRID,28026,CALLE EVANGELIOS 4,40.383258382877266,-3.7005815819050203,"  Metro: Almendrales.Bus: 6 , 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",0,,1 Pista polideportiva,Instalación Deportiva Municipal Básica Evangelios-Almendrales,POINT (4495443.759755094 -412233.5640585265),0,221,Glorieta de Cádiz,0,213,Calle Antonio López nº 129,1,0,24,7,16,0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017,POINT (4496077.347674986 -412187.6512511889),"https://www.google.com/maps/dir/40.383258382877266,-3.7005815819050203/40.38895,-3.70017/@40.383258382877266,-3.7005815819050203,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7005815819050203!2d40.383258382877266!1m0!3e2"
Instalación Deportiva Municipal Básica Fermín Caballero,2808.5316315940545,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6310191-instalacion-deportiva-municipal-basica-fermin-caballero.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,6310191,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fc3b3737d35310VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo/Barrio/PenaGrande,MADRID,28035,CALLE FERMIN CABALLERO 88,40.47935162025493,-3.719158405265364,"  Metro: Avda. de la IlustraciónBus: 127, 67",0,,6 Pistas de petanca2 Pistas de chito1 Pista de Patinaje,Instalación Deportiva Municipal Básica Fermín Caballero,POINT (4506140.810008653 -414305.8691271507),0,247,Francos Rodríguez,0,239,Calle Francos Rodríguez nº 62,1,0,24,2,20,1,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242,POINT (4503623.037832471 -413061.4121393409),"https://www.google.com/maps/dir/40.47935162025493,-3.719158405265364/40.45673408797698,-3.708002730875242/@40.47935162025493,-3.719158405265364,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.719158405265364!2d40.47935162025493!1m0!3e2"
Instalación Deportiva Municipal Básica Francisco Laguna,582.5978846470342,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4582808-instalacion-deportiva-municipal-basica-francisco-laguna.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4582808,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a5ec69590db2110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas/Barrio/SanDiego,MADRID,28053,CALLE FRANCISCO LAGUNA 26,40.39051190105737,-3.669975407440883,"  Bus: 24 , 111 , 310 , 410",0,,Pista de baloncesto 2 Pistas de fútbol sala 1 Tenis de mesa,Instalación Deportiva Municipal Básica Francisco Laguna,POINT (4496251.217705362 -408819.4404208874),0,236,Concordia,0,227,Calle Arroyo del Olivar nº 6,1,0,24,6,16,0,Point,"[-3.6659362429356372, 40.39382977920336]",40.39382977920336,-3.6659362429356372,POINT (4496620.562211088 -408368.8797354235),"https://www.google.com/maps/dir/40.39051190105737,-3.669975407440883/40.39382977920336,-3.6659362429356372/@40.39051190105737,-3.669975407440883,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.669975407440883!2d40.39051190105737!1m0!3e2"
Instalación Deportiva Municipal Básica Frontón Orcasitas,2441.597066014805,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4555896-instalacion-deportiva-municipal-basica-fronton-orcasitas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/Frontones,4555896,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e92784040e1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/Orcasitas,MADRID,28041,AVENIDA RAFAELA YBARRA 103 Parque de Orcasitas,40.37064655641207,-3.7122298796847235,"  Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131Renfe: Orcasitas",0,,1 Frontón,Instalación Deportiva Municipal Básica Frontón Orcasitas,POINT (4494039.817655015 -413532.9644676879),0,221,Glorieta de Cádiz,0,213,Calle Antonio López nº 129,1,0,24,7,16,0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017,POINT (4496077.347674986 -412187.6512511889),"https://www.google.com/maps/dir/40.37064655641207,-3.7122298796847235/40.38895,-3.70017/@40.37064655641207,-3.7122298796847235,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7122298796847235!2d40.37064655641207!1m0!3e2"
Instalación Deportiva Municipal Básica Frontón Polideportivo San Fermín,1672.7816757132491,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5922619-instalacion-deportiva-municipal-basica-fronton-polideportivo-san-fermin.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/Frontones,5922619,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf3908570f39d210VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/SanFermin,MADRID,28041,"CALLE ESTAFETA 2 c/v calle San Mario, 18",40.374396615335975,-3.6925739180872332,"  Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.",0,,1 Frontón,Instalación Deportiva Municipal Básica Frontón Polideportivo San Fermín,POINT (4494457.272304869 -411340.2965301374),0,243,Embajadores 191,0,235,Calle Sodio nº 1B,1,0,24,6,15,0,Point,"[-3.6903589643353483, 40.389258643579105]",40.389258643579105,-3.6903589643353483,POINT (4496111.70572105 -411093.2163689994),"https://www.google.com/maps/dir/40.374396615335975,-3.6925739180872332/40.389258643579105,-3.6903589643353483/@40.374396615335975,-3.6925739180872332,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6925739180872332!2d40.374396615335975!1m0!3e2"
