PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Unnamed: 30,ins_latitude,ins_longitude,bicimad_latitude,bicimad_longitude,distance,id,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude
4542521,Instalación Deportiva Municipal Básica Nueva Esperanza,,,1 Pista de polideportiva1 Pista de patinaje,"Metro: Villaverde Bajo CruceBus: 18 , 22 , 76 , 86 , 116 , 130Renfe: Puente Alcocer",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5fbfdaa18e61110VgnVCM1000000b205a0aRCRD,ANOETA,CALLE,V,1,,,,,MADRID,MADRID,28041.0,LOS ANGELES,VILLAVERDE,441085.0,4467127.0,40.35262335736215,-3.69377598291594,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.35262335736215,-3.69377598291594,40.38925864357911,-3.690358964335348,4095.9958300894814,,,,,,,,,,,,,,,
4660151,Instalación Deportiva Municipal Básica Ontanilla,,,1 Campo de fútbol 7,"Metro: Pan BenditoBus: 108 , 116 , 118 , 121 , 131 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7036d915a1f65110VgnVCM1000000b205a0aRCRD,LOS POBLADOS,AVENIDA,V,,,,,C/V Ontanilla,MADRID,MADRID,28025.0,ABRANTES,CARABANCHEL,438264.0,4469788.0,40.37450904700692,-3.728526373827137,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.37450904700692,-3.728526373827137,40.398247,-3.716591,2958.977149708597,220.0,Marqués de Vadillo,2.0,212,Glorieta Marqués de Vadillo nº 9,1.0,0.0,24.0,12.0,10.0,1.0,Point,"[-3.716591, 40.398247]",40.398247,-3.716591
6342577,Instalación Deportiva Municipal Básica Orcasur,,,2 Pistas Baloncesto2 Pistas Balonmano,"Bus: 81 , 121",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2058da3da4ce5310VgnVCM1000000b205a0aRCRD,ORCASUR,AVENIDA,V,53,,,,,MADRID,MADRID,28041.0,ORCASUR,USERA,440522.0,4468768.0,40.36548482367132,-3.70183444457642,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.36548482367132,-3.70183444457642,40.38895,-3.70017,2618.722033691934,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
4555889,Instalación Deportiva Municipal Básica Orión-Jupiter,,,1 Pista de fútbol sala,"Metro: BarajasBus: 101 , 105 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e3b49e430e1110VgnVCM1000000b205a0aRCRD,ORION,CALLE,V,52,,,,,MADRID,MADRID,28042.0,CASCO H.BARAJAS,BARAJAS,450837.0,4480780.0,40.47625087283375,-3.579998848197848,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.47625087283375,-3.579998848197848,40.44370542379883,-3.648958444298144,8502.366735664911,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4564065,Instalación Deportiva Municipal Básica Oscar y Jesús,,,1 Campo de fútbol (de tierra) 1 Pista de fútbol sala (con equipamiento para baloncesto también) Tenis de mesa,"Bus: 17 , 34 , 39 , 117, 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98bb53a201322110VgnVCM1000000b205a0aRCRD,SOLEDAD CAZORLA,CALLE,V,22,,,,,MADRID,MADRID,28044.0,LAS AGUILAS,LATINA,434561.0,4469726.0,40.37554983576344,-3.770874016639184,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.37554983576344,-3.770874016639184,40.40913630273305,-3.728533714316331,6024.073733997807,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4557531,Instalación Deportiva Municipal Básica Oyarzun,,,2 Pistas de petanca1 Campo mini golf,"Bus: 6 , 60 , 78 , 81 , 116 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=494c39d8c6ae1110VgnVCM1000000b205a0aRCRD,OYARZUN,PLAZA,V,1,,,,,MADRID,MADRID,28041.0,ORCASITAS,USERA,439322.0,4469089.0,40.36828992969283,-3.7159977494418186,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.36828992969283,-3.7159977494418186,40.38895,-3.70017,2899.457934310596,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
4544631,Instalación Deportiva Municipal Básica P.A.R. Antonio López,,,1 Pista Polideportiva,"Metro: Marqués de VadilloBus:  23 , 34 , 35 , 116 , 118 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=647b204ea5971110VgnVCM1000000b205a0aRCRD,ANTONIO LOPEZ,CALLE,V,27,,,,,MADRID,MADRID,28019.0,COMILLAS,CARABANCHEL,439515.0,4472008.0,40.39647249197412,-3.7127376145987054,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.39647249197412,-3.7127376145987054,40.398247,-3.716591,473.0757045574094,220.0,Marqués de Vadillo,2.0,212,Glorieta Marqués de Vadillo nº 9,1.0,0.0,24.0,12.0,10.0,1.0,Point,"[-3.716591, 40.398247]",40.398247,-3.716591
4549978,Instalación Deportiva Municipal Básica P.A.R. Avda. Marqués de Corbera,,,1 Pista de patinaje,"Metro: La ElipaBus: 15 , 28 , 106 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=120225f8c62a1110VgnVCM1000000b205a0aRCRD,MARQUES DE CORBERA,AVENIDA,V,62,,,,,MADRID,MADRID,28017.0,VENTAS,CIUDAD LINEAL,445014.0,4475590.0,40.42725047921714,-3.6495207954387703,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.42725047921714,-3.6495207954387694,40.42620714320088,-3.651034981803642,204.98031636250315,,,,,,,,,,,,,,,
6296652,Instalación Deportiva Municipal Básica P.A.R. Ramón Gómez de la Serna,,,1 pista de baloncesto,Metro: LacomaBus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e76446a13a05310VgnVCM1000000b205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,V,49,,,,,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,438681.0,4481891.0,40.483568695572096,-3.7247841639257406,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.483568695572096,-3.7247841639257406,40.45673408797698,-3.708002730875242,3525.333476636386,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
4556996,Instalación Deportiva Municipal Básica PAR Manuel Noya,,,1 Pista de balonmano,"Metro: UseraBus: 55 , 60 , 116",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69561776595e1110VgnVCM1000000b205a0aRCRD,MANUEL NOYA,CALLE,V,2,,,,junto Puente Los Capuchinos,MADRID,MADRID,28026.0,MOSCARDO,USERA,439676.0,4471393.0,40.38907128615593,-3.7120469132313434,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.38907128615593,-3.712046913231344,40.39440607959559,-3.708042972844556,743.0854631552954,,,,,,,,,,,,,,,
4556602,Instalación Deportiva Municipal Básica PAR Rafaela Ybarra,,,1 Pista de balonmano,"Metro: Plaza ElípticaBus: 6 , 60 , 78 , 81",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b03e6ec3035e1110VgnVCM1000000b205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,51,,,,,MADRID,MADRID,28026.0,PRADOLONGO,USERA,439743.0,4470456.0,40.38063517341089,-3.711168779281528,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.38063517341089,-3.711168779281528,40.38895,-3.70017,1536.9224325057253,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
4580267,Instalación Deportiva Municipal Básica Pablo Casals,,,1 Pista de Fútbol Sala,"Metro: Puerta del ÁngelBus: 25 , 31 , 33 , 36 , 39 , 50 , 62 , 65 , 138.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75d8672e92b2110VgnVCM1000000b205a0aRCRD,ERMITA DEL SANTO,PASEO,V,10,,,,,MADRID,MADRID,28011.0,PUERTA DEL ANGEL,LATINA,438693.0,4473970.0,40.41221418658154,-3.7238765894181416,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.41221418658154,-3.7238765894181416,40.413764,-3.728318,524.6410017631838,224.0,Puerta del Ángel,2.0,216,Plaza Puerta del Ángel nº 4,1.0,0.0,24.0,16.0,7.0,0.0,Point,"[-3.728318, 40.413764]",40.413764,-3.728318
6271846,Instalación Deportiva Municipal Básica Padre Claret,,,3 Pistas de Fútbol-Sala.,"Bus: 29 , 52 , 70 , 107.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6151b0ae3654310VgnVCM1000000b205a0aRCRD,PADRE CLARET,CALLE,V,18,,,,,MADRID,MADRID,28002.0,PROSPERIDAD,CHAMARTIN,443788.0,4478082.0,40.44961759191476,-3.6641939594197392,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.44961759191476,-3.6641939594197392,40.44421,-3.66683,669.9480157404297,259.0,Corazón de María,0.0,251,Calle Santa Hortensia nº 31,1.0,0.0,24.0,6.0,16.0,0.0,Point,"[-3.66683, 40.44421]",40.44421,-3.66683
4546986,Instalación Deportiva Municipal Básica Padre Damián,,,5 Pistas de Pádel,"Metro: Santiago Bernabéu , CuzcoBus:  5 , 11 , 14 , 27 , 40 , 126 , 147 , 150.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbf5c8d56fd81110VgnVCM1000000b205a0aRCRD,PADRE DAMIAN,CALLE,V,26,,,,,MADRID,MADRID,28036.0,HISPANOAMERICA,CHAMARTIN,441838.0,4478670.0,40.45666161091837,-3.685964172263653,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel, ,40.45666161091837,-3.685964172263653,40.4585318,-3.684715,250.5186279100556,138.0,Alberto Alcocer,2.0,158,Avenida de Alberto Alcocer nº 22,1.0,0.0,24.0,10.0,11.0,0.0,Point,"[-3.684715, 40.4585318]",40.4585318,-3.684715
4582873,Instalación Deportiva Municipal Básica Palomeras Bajas,,,1 Campo de fútbol,"Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f3800dcb2db2110VgnVCM1000000b205a0aRCRD,PUERTO DE BALBARAN,CALLE,V,s/n,,,,,MADRID,MADRID,28053.0,PALOMERAS BAJAS,PUENTE DE VALLECAS,444050.0,4470152.0,40.37819745002066,-3.660405647355635,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.37819745002066,-3.660405647355635,40.39382977920336,-3.665936242935637,1846.302046373708,,,,,,,,,,,,,,,
177331,Instalación Deportiva Municipal Básica Parque Adelfas,,,1 Campo de Fútbol (de césped artificial)  2 Campos de chito  1 Pista de Baloncesto 1 Pista de pádel (cristal) Tenis de mesa,"Metro: Conde Casal , PacíficoBus: 8 , 10 , 14 , 24 , 32, 37 , 54 , 56 , 57 , 63 , 136 , 141 , 143 , 145 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71041c7a2c61c010VgnVCM1000000b205a0aRCRD,MARTINEZ CORROCHANO esquina  con calle Luis Mitjans,CALLE,V,26,,,,,MADRID,MADRID,28007.0,ADELFAS,RETIRO,443258.0,4472734.0,40.40327621720137,-3.668687789801956,"699 354 506 
consulta de información   
914 338 950 - 914 338 770 
CDM Daoiz y Velarde, gestiones administrativas",,idmdvelarde@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.40327621720137,-3.668687789801956,40.40635,-3.670422,393.0696708532431,81.0,Conde de Casal,0.0,77,Plaza del Conde de Casal nº 8,1.0,0.0,22.0,5.0,15.0,0.0,Point,"[-3.670422, 40.40635]",40.40635,-3.670422
4629936,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún I,,,3 pistas fútbol-sala3 pistas baloncesto,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c51553332b794110VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,PASEO,V,S/N,,,,Parque A. Rodríguez Sahagún,MADRID,MADRID,28039.0,VALDEACEDERAS,TETUAN,439954.0,4480105.0,40.46757296045154,-3.709596082138284,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.46757296045154,-3.709596082138284,40.45673408797698,-3.708002730875242,1219.59935337652,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
4549250,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún II,,,2 Pistas de fútbol sala 2 Pistas de baloncesto Pista de patinaje 2 Pistas de bolos y petanca Tenis de mesa,"Bus: 49 , 42",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb9f22cad8d91110VgnVCM2000000c205a0aRCRD,SINESIO DELGADO,CALLE,V,30,,,,,MADRID,MADRID,28029.0,ALMENARA,TETUAN,441799.0,4480811.0,40.47406445678991,-3.687898995406082,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.47406445678991,-3.687898995406082,40.47435,-3.68797,32.75849534811233,256.0,Torre Cepsa,2.0,248,Calle Sinesio Delgado nº 2,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.68797, 40.47435]",40.47435,-3.68797
6310206,Instalación Deportiva Municipal Básica Parque Alfredo Kraus,,,1 Pista de chito,"Metro: Mar de Cristal Bus: 8, 4",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cc23b3737d35310VgnVCM2000000c205a0aRCRD,MAR ADRIATICO,CALLE,V,7,,,,,MADRID,MADRID,28033.0,PINAR DEL REY,HORTALEZA,445842.0,4480136.0,40.470138614017166,-3.638880685402964,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.470138614017166,-3.638880685402964,40.44370542379883,-3.648958444298144,3149.9416602393067,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4560975,Instalación Deportiva Municipal Básica Parque Aluche,,,1 Campo de fútbol (de tierra) 1 Campo de fútbol (de césped artificial) 1 Pista de fútbol sala 3 Pistas de baloncesto 6 Pistas de bolos y petanca 3 Pistas de chito (en recinto cerrado) Tenis de Mesa Circuito de bicicletas,"Metro: AlucheBus: 25 , 121, 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=228a8244ca902110VgnVCM1000000b205a0aRCRD,VALMOJADO,CALLE,V,4,,,,,MADRID,MADRID,28047.0,ALUCHE,LATINA,435712.0,4472070.0,40.39675520974048,-3.757541291696218,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.39675520974048,-3.757541291696218,40.40913630273305,-3.728533714316331,3517.294919654156,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
6308759,Instalación Deportiva Municipal Básica Parque Arroyo Fresno,,,1 Pista Polideportiva1 Pista Baloncesto,Bus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cee3f106d5835310VgnVCM1000000b205a0aRCRD,VENTISQUERO DE LA CONDESA,AVENIDA,V,43,,,,,MADRID,MADRID,28035.0,MIRASIERRA,FUENCARRAL-EL PARDO,439357.0,4482915.0,40.49284296962057,-3.7169069720385446,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.49284296962057,-3.7169069720385446,40.481086,-3.688463,3432.314376260605,225.0,Pedro Rico,2.0,217,Calle Pedro Rico nº 4,1.0,0.0,24.0,13.0,10.0,0.0,Point,"[-3.688463, 40.481086]",40.481086,-3.688463
4527839,Instalación Deportiva Municipal Básica Parque Arroyo Pozuelo I,,,1 Pistas de baloncesto 1 Pista de baloncesto 3x3 1 Pista de fútbol sala Tenis de mesa,"Bus: 160 , 161 , I",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a23f1d46adf0110VgnVCM1000000b205a0aRCRD,ARROYO DE POZUELO,CALLE,V,10,,,,,MADRID,MADRID,28023.0,ARAVACA,MONCLOA-ARAVACA,434463.0,4478158.0,40.451500510488586,-3.772885180717082,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.451500510488586,-3.772885180717082,40.45109,-3.72937,4854.703041240497,269.0,Facultad Derecho,0.0,261,Avenida Complutense nº 23,1.0,0.0,24.0,5.0,18.0,0.0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937
4628264,Instalación Deportiva Municipal Básica Parque Boadilla,,,1 Pista polideportiva1 Pista de baloncesto1 Pista de petanca,"Bus: 25 , 36 , 39 , 65",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d5dc38d4884110VgnVCM1000000b205a0aRCRD,BOADILLA DEL MONTE,CARRETERA,V,1,,,,,MADRID,MADRID,28024.0,CAMPAMENTO,LATINA,435046.0,4472514.0,40.39882092157157,-3.76670867691338,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.39882092157157,-3.76670867691338,40.40913630273305,-3.728533714316331,4410.819798934448,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
68718,Instalación Deportiva Municipal Básica Parque Breogán,,,1 Campo de fútbol 7 (césped artificial)1 Pista de baloncesto1 Pista de fútbol sala4 Pistas de pádel1 Circuito de footing2 Tenis de mesa,"Metro: Parque de las AvenidasBus:  43 , 53 , 74 , 114 , 115 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5aa6395961e4f010VgnVCM2000000c205a0aRCRD,BRASILIA,AVENIDA,V,2,,,,,MADRID,MADRID,28028.0,GUINDALERA,SALAMANCA,444057.0,4476695.0,40.43714103865148,-3.660887719467943,91 765 14 16,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.43714103865148,-3.660887719467943,40.43666,-3.66096,54.15256136018106,248.0,Avenida Brasilia,2.0,240,Avenida de Brasilia frente al nº 9,1.0,0.0,24.0,13.0,10.0,0.0,Point,"[-3.66096, 40.43666]",40.43666,-3.66096
4580177,Instalación Deportiva Municipal Básica Parque Calle Onil,,,1 Pista de Fútbol Sala,"Bus: 17 , 117 , 139.Renfe: Fanjul",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fce6339f272b2110VgnVCM1000000b205a0aRCRD,NAVIA,CALLE,V,12,,,,c/v Luis Chamizo,MADRID,MADRID,28044.0,LAS AGUILAS,LATINA,434821.0,4471104.0,40.38610150059709,-3.7692152839405386,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.38610150059709,-3.7692152839405386,40.40913630273305,-3.728533714316331,5212.67438411275,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4561114,Instalación Deportiva Municipal Básica Parque Caramuel,,,1 Pista de patinaje,"Bus: 25 , 119 , 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d0001ebdb902110VgnVCM1000000b205a0aRCRD,SEPULVEDA,CALLE,V,s/n,,,,,MADRID,MADRID,28011.0,LOS CARMENES,LATINA,438244.0,4473335.0,40.40646058007316,-3.7291064770611655,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.40646058007316,-3.7291064770611655,40.40913630273305,-3.728533714316331,304.63616089066204,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4549030,Instalación Deportiva Municipal Básica Parque Cedral,,,1 Pista de baloncesto.,"Bus: 7 , 11 , 52 , 70 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b051334e3d91110VgnVCM1000000b205a0aRCRD,RODRIGUEZ ILLANES,CALLE,V,S/N,,,,"esq. Arturo Soria, 233",MADRID,MADRID,28033.0,ATALAYA,CIUDAD LINEAL,443727.0,4479555.0,40.462882951414265,-3.665044100462656,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.462882951414265,-3.665044100462656,40.46041,-3.67712,1374.8887452766994,262.0,Pío XII,2.0,254,Avenida Pío XII nº 3,1.0,0.0,24.0,11.0,12.0,0.0,Point,"[-3.67712, 40.46041]",40.46041,-3.67712
6336549,Instalación Deportiva Municipal Básica Parque Cerro Almodovar,,,Campo de fútbol (césped artificial)Campo de fútbol 7 (césped artificial)Pista de patinaje3 Pistas de chito6 Pistas de petancaBolera,"Metro: AlucheBus: 25 , 121, 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3469c1a07dc5310VgnVCM2000000c205a0aRCRD,CERRO ALMODOVAR,PARQUE,T,,,,,,MADRID,MADRID,,,DISTRITO,436614.0,4472066.0,40.39490618723927,-3.748188333818695,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.39490618723927,-3.748188333818695,40.40913630273305,-3.728533714316331,2704.9708241443686,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4563497,Instalación Deportiva Municipal Básica Parque Cerro Almodóvar,,,1 Campo de fútbol1 Campo de fútbol 71 Pista de patinaje6 Pistas de petanca3 Pistas de chitoBolera,"Bus: 25, 31",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cb236a106e12110VgnVCM1000000b205a0aRCRD,CERRO DE ALMODOVAR,CALLE,V,9,,,,,MADRID,MADRID,28007.0,SANTA EUGENIA,VILLA DE VALLECAS,448872.0,4470296.0,40.38168820146643,-3.602327770076511,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.38168820146643,-3.602327770076511,40.400368,-3.634587,4155.892900610609,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
4541384,Instalación Deportiva Municipal Básica Parque Cuña Verde,,,2 Campos de fútbol4 Pistas de baloncesto1 Circuito de bicicletas,"Metro: VicálvaroBus: 4 , 100 , 106 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f683e25c8a51110VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,300,,,,,MADRID,MADRID,28032.0,AMBROZ,VICALVARO,447672.0,4473622.0,40.40969329689759,-3.618025439807104,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.40969329689759,-3.618025439807104,40.400368,-3.634587,2119.0158470048545,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
